# ,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
8307,150194862,2,4350000,43,19,10,0.421801780352159,NaN,NaN,0,0,0,7,17,0
8308,148129068,2,4350000,39,22,7,0.41898537247886375,NaN,NaN,0,0,0,10,12,0
8309,151011986,3,4361000,73,40,13,0.43714048785402027,30,0,0,0,0,4,4,1
8310,149470008,2,4379756,63,33,14,0.4533887080021457,35,0,0,0,0,4,5,1
8311,151073121,3,4450000,74,45,14,0.7501896902902948,NaN,NaN,0,0,0,3,NaN,1
8312,50957018,2,4500000,42,24,6,0.8179377393590825,20,0,0,0,0,5,9,0
8313,150658412,1,4500000,47,18,18,0.40624598229994974,NaN,NaN,0,0,0,1,4,0
8314,147632103,3,4500000,59,38,6,0.823828273413005,NaN,NaN,0,0,0,3,5,0
8315,150478252,1,4500000,43,18,13,0.4175183330564696,NaN,NaN,1,0,0,14,17,0
8316,149643867,2,4500000,48,30,7,0.4260290557626897,NaN,NaN,1,0,0,8,9,0
8317,36418715,1,4500000,38,17,9,0.42815645150091275,NaN,NaN,0,0,0,11,16,0
8318,149469945,2,4635357,67,33,15,0.4533887080021457,35,0,0,0,0,5,5,1
8319,148993937,2,4650000,52,29,9,0.41355278936678747,NaN,NaN,0,0,0,2,9,0
8320,150933194,2,3600000,67,41,12,0.4037989711352038,15,0,0,0,0,16,19,1
8321,151073061,2,2572000,51,30,10,0.7501896902902948,NaN,NaN,0,0,0,2,NaN,1
8322,146429158,4,8500000,146,90,15,0.40681358453577904,NaN,NaN,0,0,0,4,5,0
8323,149469941,2,4690622,67,39,12,0.4533887080021457,35,0,0,0,0,5,5,1
8324,149231356,1,4700000,40,20,10,0.41623501110028116,20,0,1,0,0,11,17,0
8325,149469944,2,4725163,68,35,15,0.4533887080021457,35,0,0,0,0,5,5,1
8326,150246487,1,4800000,42,20,10,0.392662171634409,NaN,NaN,0,0,0,3,3,0
8327,148095847,1,4800000,47,20,8,0.5120338219050066,NaN,NaN,0,0,0,3,4,0
8328,149469946,2,4814969,69,38,14,0.4533887080021457,35,0,0,0,0,5,5,1
8329,150739854,1,4850000,58,26,17,0.47215644394167505,NaN,NaN,1,0,0,3,6,0
8330,149469969,3,4894757,74,37,10,0.4533887080021457,35,0,0,0,0,4,5,1
8331,148548008,1,4900000,38,19,9,0.4108183069611772,NaN,NaN,0,0,0,17,17,0
8332,13074877,2,4900000,58,36,12,0.40642792793686106,NaN,NaN,0,0,0,1,5,0
8333,149470000,2,4918591,71,34,15,0.4533887080021457,35,0,0,0,0,4,5,1
8334,149173487,2,4990000,68,28,17,0.8225317938135005,NaN,NaN,1,0,0,3,16,0
8335,149848510,3,4990000,55,36,6,0.42437170502880023,NaN,NaN,0,0,0,4,5,0
8336,136755527,3,5000000,54,38,6,0.8163096231745974,NaN,NaN,0,0,0,9,9,0
8337,149658404,1,5000000,54,22,16,0.4376640377004383,NaN,NaN,1,0,0,1,6,0
8338,150787037,3,5000000,87,52,11,0.40685335216764335,NaN,NaN,0,0,0,5,19,1
8339,150963963,3,5000000,54,37,6,0.8199545870717816,NaN,NaN,0,0,0,8,9,0
8340,151011996,3,5039000,84,49,12,0.43714048785402027,30,0,0,0,0,4,4,1
8341,148124950,1,5100000,42,16,14,0.3938726092777355,30,0,1,0,0,3,3,0
8342,13074511,2,5150000,60,1,11,0.40642792793686106,NaN,NaN,0,0,0,1,5,0
8343,149469965,3,5181942,88,50,13,0.4533887080021457,35,0,0,0,0,2,5,1
8344,149825609,1,5298000,40,25,10,0.41623501110028116,NaN,NaN,1,0,0,16,17,0
8345,150582141,3,5300000,62,40,7,0.7424173666040239,NaN,NaN,0,0,0,3,5,0
8346,150693796,3,5300000,56,36,7,0.8187034195264166,15,0,0,0,0,6,9,0
8347,150556707,3,5311365,88,51,13,0.4533887080021457,35,0,0,0,0,3,5,1
8348,149314231,3,7000000,110,78,15,0.4943869736140405,NaN,NaN,1,0,0,2,5,0
8349,149469991,2,3604279,56,36,7,0.4533887080021457,35,0,0,0,0,2,5,1
8350,150820156,2,2600000,54,32,10,0.7501735050403022,40,0,0,0,0,2,4,0
8351,149469933,3,5348925,84,51,12,0.4533887080021457,35,0,0,0,0,5,5,1
8352,148870273,2,5400000,73,36,12,0.39544680671318366,NaN,NaN,1,0,0,3,9,0
8353,149469993,3,5433886,84,53,12,0.4533887080021457,35,0,0,0,0,1,5,1
8354,150582010,3,5500000,62,40,7,0.7361680160454239,NaN,NaN,0,0,0,5,5,0
8355,148088979,1,5500000,42,22,15,0.3950030501356266,30,0,1,0,0,3,3,0
8356,150539115,3,5500000,90,56,12,0.40365682697936295,28,0,1,0,0,5,17,1
8357,148975730,2,5500000,50,30,7,0.43510266810495846,NaN,NaN,0,0,0,11,12,0
8358,148680506,2,5550000,77,47,12,0.4077451730736381,NaN,NaN,0,0,0,4,4,0
8359,142009774,2,5600000,56,33,10,0.3982656495597522,40,0,1,0,0,2,9,0
8360,150101927,2,5700000,65,26,22,0.8225317938135005,NaN,NaN,0,0,0,5,16,0
8361,150622825,3,5750000,61,42,7,0.41355278936678747,25,0,0,0,0,7,12,0
8362,147065158,4,5800000,70,50,7,0.8199545870717816,NaN,NaN,0,0,0,8,9,0
8363,149022686,3,5800000,62,40,7,0.7372219463423806,NaN,NaN,0,0,0,5,5,0
8364,148779967,4,5850000,78,55,6,0.7421920714221159,NaN,NaN,0,0,0,4,5,0
8365,150725863,2,5990000,60,34,15,0.4175234598609387,15,0,0,0,0,4,17,0
8366,150302077,2,5990000,59,31,11,0.4181580879782799,30,0,0,0,0,16,16,0
8367,149936990,2,6000000,73,36,18,0.8215874001467237,NaN,NaN,1,0,0,2,16,0
8368,150532326,3,6500000,65,47,10,0.41579212343026334,NaN,NaN,0,0,0,18,18,0
8369,150255245,3,6500000,65,42,7,0.42815645150091275,40,0,0,0,0,12,16,0
8370,148794220,2,6500000,48,30,8,0.4366674688298315,NaN,NaN,0,0,0,4,12,0
8371,141462174,2,6600000,69,41,11,0.41574044049797604,15,0,0,0,0,15,16,0
8372,150436394,3,6750000,65,46,11,0.4763789275474403,NaN,NaN,0,0,0,5,6,0
8373,150462241,3,6990000,78,48,10,0.41449382738474033,NaN,NaN,0,0,0,11,17,0
8374,148812913,2,7200000,59,33,11,0.4144513368127195,NaN,NaN,0,0,0,12,17,0
8375,148755773,2,7500000,81,34,20,0.3926105286479828,NaN,NaN,0,0,0,3,3,0
8376,150820156,2,2600000,54,32,10,0.7501735050403022,40,0,0,0,0,2,4,0
8377,146429158,4,8500000,146,90,15,0.40681358453577904,NaN,NaN,0,0,0,4,5,0
8378,151012000,1,2234000,35,16,9,0.43714048785402027,30,0,0,0,0,1,4,1
8379,149650166,3,7500000,95,58,18,0.3950030501356266,NaN,NaN,1,0,0,2,3,0
8380,151056047,2,7950000,86,54,18,0.5141646664379529,NaN,NaN,0,0,0,2,3,0
8381,151022731,3,8000000,80,60,15,0.392662171634409,NaN,NaN,0,0,0,3,3,0
8382,150908633,2,8100000,57,43,10,0.4175234598609387,NaN,NaN,0,0,0,16,17,0
8383,149922488,2,8600000,80,60,18,0.5156444588755407,NaN,NaN,0,0,0,1,3,0
8384,148406050,4,8700000,109,69,16,0.41449382738474033,NaN,NaN,1,0,0,18,18,0
8385,150500782,2,8800000,75,37,11,0.41623501110028116,NaN,NaN,1,0,0,17,17,0
8386,149544400,3,9400000,98,58,18,0.3953936527417315,NaN,NaN,0,0,0,2,3,0
8387,144335712,3,9800000,97,80,17,0.438382799197063,30,0,0,0,0,3,6,0
8388,51112478,3,10000000,95,39,20,0.5165917339298512,NaN,NaN,1,0,0,2,3,0
8389,150383627,3,10000000,96,64,24,0.3948348304069102,NaN,NaN,1,0,0,3,3,0
8390,33887392,5,10888800,140,95,25,0.40676344844940454,NaN,NaN,0,0,0,6,6,0
8391,149808524,3,11350000,127,80,25,0.5156444588755407,NaN,NaN,1,0,0,3,4,0
8392,151144755,3,10300,125,68,17,0.4373853687237922,NaN,NaN,0,0,0,2,6,0
8393,150472390,1,1400000,50,30,15,0.5156444588755407,NaN,NaN,0,0,0,1,3,0
8394,145165686,1,1499000,27,20,6,0.48392886390920514,50,0,0,0,0,3,3,0
8395,150606642,1,1590000,17,NaN,1,0.39375379096492846,180,1,0,0,0,3,3,0
8396,148848790,1,1700000,35,20,2,0.48392886390920514,50,0,1,0,0,3,3,0
8397,148848791,1,1700000,26,15,4,0.48392886390920514,50,0,1,0,0,1,3,0
8398,150408053,1,1780000,34,18,10,0.7500342270953068,NaN,NaN,0,0,0,1,3,1
8399,144232542,1,1900000,36,18,10,0.7490474403382248,NaN,NaN,1,0,0,2,3,1
8400,151073118,1,1949999,33,17,7,0.7501896902902948,NaN,NaN,0,0,0,1,NaN,1
8401,151094044,2,2000000,36,25,6,0.6943025451830414,20,0,0,0,0,2,2,0
8402,151073060,1,2089000,34,18,10,0.7501896902902948,NaN,NaN,0,0,0,3,NaN,1
8403,150366735,1,2220000,34,18,10,0.7494643354554328,NaN,NaN,0,0,0,3,3,1
8404,146429158,4,8500000,146,90,15,0.40681358453577904,NaN,NaN,0,0,0,4,5,0
8405,149469948,1,2580996,38,17,10,0.4533887080021457,35,0,0,0,0,1,5,1
8406,151073061,2,2572000,51,30,10,0.7501896902902948,NaN,NaN,0,0,0,2,NaN,1
8407,151073126,1,2250000,37,14,8,0.7501896902902948,NaN,NaN,0,0,0,1,NaN,1
8408,149067423,1,2250000,35,18,10,0.7473663316406831,NaN,NaN,0,0,0,1,3,1
8409,146016808,1,2300000,40,20,NaN,0.5132395511392828,20,0,0,0,0,4,4,1
8410,44801201,1,2400000,35,17,12,0.7499923435304177,NaN,NaN,1,0,0,3,3,1
8411,138051925,1,2400000,34,19,10,0.7499923435304177,NaN,NaN,1,0,0,3,3,1
8412,149224169,1,2478000,23,NaN,1,0.39375379096492846,27,0,0,0,0,3,3,0
8413,150639601,1,2500000,40,20,10,0.5917842852440859,30,0,1,0,0,1,1,0
8414,151143094,1,2500000,32,15,8,0.511143891064198,25,0,0,0,0,4,4,0
8415,145393250,1,2500000,35,16,7,0.48501944597474894,40,0,0,0,0,3,4,0
8416,151109167,1,2500000,32,18,6,0.511143891064198,30,0,0,0,0,4,4,0
8417,149876650,1,2500000,42,20,15,0.5098373253766832,NaN,NaN,0,0,0,1,4,0
8418,151011959,1,2556000,41,17,11,0.43714048785402027,30,0,0,0,0,1,4,1
8419,149224171,1,2572000,24,NaN,1,0.39375379096492846,180,1,0,0,0,3,3,0
8420,150875462,1,2600000,25,15,1,0.5109746022332681,NaN,NaN,0,0,0,2,4,0
8421,150127678,2,2600000,59,32,11,0.7689047404298216,NaN,NaN,0,0,0,3,5,0
8422,147498732,1,2600000,28,20,6,0.5131843581369664,25,0,0,0,0,4,4,0
8423,150390087,1,2650000,25,15,10,0.5109746022332681,37,0,0,0,0,2,4,0
8424,150639603,1,2670000,34,18,10,0.4839053424332596,40,0,0,0,0,2,3,1
8425,150361161,1,2700000,27,15,7,0.8221033037852644,NaN,NaN,0,0,0,11,17,0
8426,148150362,1,2700000,19,15,2,0.42064459967774875,30,0,1,0,0,2,5,0
8427,147491325,1,2720000,39,19,10,0.45913946230056374,35,0,0,0,0,3,5,1
8428,149469989,1,2762925,40,18,10,0.4533887080021457,35,0,0,0,0,1,5,1
8429,151090533,1,2790000,28,16,6,0.4879455750864563,30,0,1,0,0,2,3,0
8430,149659873,1,2800000,35,18,8,0.6264328134783901,NaN,NaN,0,0,0,4,5,0
8431,150525786,1,2800000,31,18,6,0.5475981091478064,NaN,NaN,1,0,0,2,5,0
8432,151011939,2,3351000,56,30,11,0.43714048785402027,30,0,0,0,0,1,4,1
8433,148848792,2,2600000,51,36,15,0.48392886390920514,50,0,1,0,0,3,3,0
8434,149469948,1,2580996,38,17,10,0.4533887080021457,35,0,0,0,0,1,5,1
8435,148368643,2,2800000,73,38,14,0.5120338219050066,NaN,NaN,0,0,0,4,4,0
8436,151011988,1,2811000,45,18,11,0.43714048785402027,30,0,0,0,0,1,4,1
8437,151092984,1,2900000,37,17,9,0.4284925248783824,40,0,1,0,0,2,3,0
8438,45083117,1,2900000,30,17,6,0.46846566769406567,30,0,1,0,0,2,3,0
8439,50570506,1,2900000,19,15,2,0.42064459967774875,NaN,NaN,1,0,0,1,5,0
8440,150237100,2,2900000,44,27,8,0.6943025451830414,19,0,1,0,0,2,2,0
8441,48064706,2,2900000,61,35,10,0.7499923435304177,30,0,1,0,0,1,3,1
8442,151143182,1,2950000,42,20,9,0.511143891064198,20,0,0,0,0,4,4,0
8443,151073113,2,2949999,55,32,7,0.7501896902902948,NaN,NaN,0,0,0,1,NaN,1
8444,151073107,2,2949999,54,31,7,0.7501896902902948,NaN,NaN,0,0,0,3,NaN,1
8445,147594713,1,2990000,32,20,6,0.5075901992287198,NaN,NaN,0,0,0,3,5,0
8446,143329518,1,2990000,30,17,6,0.5491437155614652,NaN,NaN,1,0,0,5,5,0
8447,149224170,1,2993000,28,NaN,1,0.39375379096492846,180,1,0,0,0,3,3,0
8448,151073074,2,2999000,53,29,9,0.7501896902902948,NaN,NaN,0,0,0,1,NaN,1
8449,149729209,1,2999000,29,20,7,0.8242227322755984,NaN,NaN,1,0,0,15,16,0
8450,150296650,1,3000000,33,17,8,0.3962169735696015,22,0,0,0,0,3,4,0
8451,150902027,1,3000000,43,20,10,0.40365682697936295,28,0,1,0,0,4,17,1
8452,151045613,1,3000000,42,22,11,0.3977649774691763,NaN,NaN,1,0,0,5,9,0
8453,148539930,2,3000000,44,27,6,0.5092504972331885,40,0,0,0,0,1,5,0
8454,147901124,1,3000000,43,21,12,0.45157028014413514,NaN,NaN,0,0,0,4,5,1
8455,150118053,2,3000000,45,29,6,0.41114280567322425,NaN,NaN,0,0,0,4,5,0
8456,150325617,1,3000000,34,15,7,0.48501944597474894,NaN,NaN,0,0,0,3,4,0
8457,149937165,1,3000000,33,15,8,0.5117046932650194,NaN,NaN,0,0,0,2,4,0
8458,150556724,1,3072625,39,18,9,0.4533887080021457,35,0,0,0,0,3,5,1
8459,148941006,1,3090000,30,16,5,0.46779530239865513,NaN,NaN,0,0,0,1,5,0
8460,149469991,2,3604279,56,36,7,0.4533887080021457,35,0,0,0,0,2,5,1
8461,151073061,2,2572000,51,30,10,0.7501896902902948,NaN,NaN,0,0,0,2,NaN,1
8462,146429158,4,8500000,146,90,15,0.40681358453577904,NaN,NaN,0,0,0,4,5,0
8463,149386859,1,3100000,34,17,8,0.4486390946344841,40,0,0,0,0,2,5,0
8464,151091540,1,3100000,30,17,6,0.4152839569880449,30,0,1,0,0,5,5,0
8465,150281604,2,3100000,47,32,6,0.5085908279236362,45,0,0,0,0,3,5,0
8466,149832019,2,3100000,31,24,5,0.42064459967774875,25,0,1,0,0,4,5,0
8467,148613938,2,3100000,47,35,6,0.5090541365175765,NaN,NaN,0,0,0,5,5,0
8468,150412733,1,3100000,43,19,9,0.8265205185077109,NaN,NaN,0,0,0,3,5,0
8469,26845996,1,3100000,43,18,10,0.5562201735471795,20,0,1,0,0,8,10,1
8470,18332896,3,3100000,83,60,20,0.5127746134695521,20,0,0,0,0,4,4,0
8471,147714306,2,3100000,44,28,6,0.6352169736389732,50,0,0,0,0,2,5,0
8472,151094977,2,3150000,48,30,6,0.5500816768372245,30,0,0,0,0,3,5,0
8473,30951424,1,3150000,32,18,6,0.7392820277955137,NaN,NaN,0,0,0,3,5,0
8474,46994074,3,3150000,81,56,15,0.5127746134695521,20,0,0,0,0,4,4,0
8475,149874184,1,3200000,49,20,14,0.45157028014413514,NaN,NaN,0,0,0,2,5,1
8476,149517943,1,3200000,46,23,12,0.4536554811669845,30,0,1,0,0,2,5,1
8477,147305783,1,3200000,33,17,8,0.39669985138521746,NaN,NaN,1,0,0,4,4,0
8478,145056152,2,3200000,42,33,6,0.46559443318907107,NaN,NaN,0,0,0,2,2,0
8479,151130419,2,3200000,56,30,9,0.7517132725218081,NaN,NaN,0,0,0,1,3,1
8480,150768824,1,3200000,30,18,6,0.6349616218111503,50,0,0,0,0,5,5,0
8481,150282097,1,3200000,32,20,6,0.4627266659703653,30,0,0,0,0,5,5,0
8482,145393373,1,3200000,34,18,5,0.6349616218111503,40,0,0,0,0,3,5,0
8483,150677161,3,3200000,50,36,6,0.5108806068621652,35,0,1,0,0,5,5,0
8484,148997965,2,3200000,54,31,12,0.7411267337070268,NaN,NaN,0,0,0,2,3,0
8485,149101136,2,3200000,54,31,12,0.7411267337070268,NaN,NaN,0,0,0,2,3,0
8486,150698668,1,3200000,33,18,6,0.44913828923155824,NaN,NaN,0,0,0,1,5,0
8487,138093379,1,3200000,34,17,8,0.40014354243902217,NaN,NaN,0,0,0,5,5,0
8488,146429158,4,8500000,146,90,15,0.40681358453577904,NaN,NaN,0,0,0,4,5,0
8489,150820156,2,2600000,54,32,10,0.7501735050403022,40,0,0,0,0,2,4,0
8490,151012000,1,2234000,35,16,9,0.43714048785402027,30,0,0,0,0,1,4,1
8491,149015663,1,3200000,29,15,6,0.4235392277372293,NaN,NaN,0,0,0,5,5,0
8492,143490121,1,3200000,31,15,8,0.40078116794511176,NaN,NaN,1,0,0,1,5,0
8493,42080670,1,3200000,30,17,6,0.5573455144651747,NaN,NaN,1,0,0,5,5,0
8494,24063432,1,3200000,32,17,6,0.7424173666040239,25,0,0,0,0,2,5,0
8495,151064716,3,3200000,51,35,5,0.5108806068621652,60,0,1,0,0,5,5,0
8496,151092877,1,3290000,45,20,10,0.8225317938135005,15,0,1,0,0,13,16,0
8497,150331764,1,3300000,50,25,14,0.39544680671318366,22,0,1,0,0,3,9,0
8498,150114864,1,3300000,50,35,15,0.39544680671318366,NaN,NaN,1,0,0,2,9,0
8499,147512225,1,3300000,39,20,10,0.5088345598658272,30,0,1,0,0,5,5,0
8500,150947654,1,3300000,30,19,7,0.741404250311026,NaN,NaN,1,0,0,3,5,0
8501,150975557,1,3300000,35,18,12,0.41594760335221004,35,0,0,0,0,15,16,0
8502,149714694,2,3300000,53,30,8,0.4546533074232001,NaN,NaN,0,0,0,1,3,0
8503,150198928,1,3350000,34,17,8,0.6369312465033036,50,0,0,0,0,3,5,0
8504,150180569,1,3350000,52,20,14,0.39544680671318366,NaN,NaN,0,0,0,3,10,0
8505,138487266,2,3400000,42,30,5,0.4665260807355261,30,0,1,0,0,2,2,0
8506,149553675,2,3400000,43,27,6,0.5085908279236362,40,0,0,0,0,2,5,0
8507,151122273,1,3400000,35,17,9,0.46234021913851686,20,0,0,0,0,1,2,0
8508,51551979,2,3400000,53,29,9,0.7499923435304177,15,0,0,0,0,2,3,1
8509,44918745,2,3400000,56,31,12,0.7517132725218081,20,0,1,0,0,2,3,1
8510,150072735,1,3400000,31,20,6,0.511143891064198,15,0,1,0,0,2,3,0
8511,150572704,1,3400000,36,18,8,0.5088345598658272,NaN,NaN,0,0,0,3,5,0
8512,35174824,1,3400000,41,21,8,0.45939098658707883,35,0,0,0,0,5,5,0
8513,151094790,1,3450000,38,20,12,0.8242227322755984,30,0,0,0,0,2,15,0
8514,145393359,2,3450000,45,29,6,0.6349616218111503,60,0,0,0,0,3,5,0
8515,149293681,1,3480000,31,20,6,0.4627266659703653,30,0,0,0,0,3,5,0
8516,148848792,2,2600000,51,36,15,0.48392886390920514,50,0,1,0,0,3,3,0
8517,151012000,1,2234000,35,16,9,0.43714048785402027,30,0,0,0,0,1,4,1
8518,151073061,2,2572000,51,30,10,0.7501896902902948,NaN,NaN,0,0,0,2,NaN,1
8519,151011983,2,3482000,56,30,11,0.43714048785402027,30,0,0,0,0,4,4,1
8520,151108274,2,3499000,45,24,8,0.5117046932650194,NaN,NaN,0,0,0,1,4,0
8521,150199195,2,3500000,45,30,6,0.6349616218111503,50,0,0,0,0,1,5,0
8522,151096276,1,3500000,32,18,6,0.4299843943052496,114,0,0,0,0,3,9,0
8523,151091972,1,3500000,35,20,9,0.41834025285770526,40,0,0,0,0,9,12,0
8524,149782695,2,3500000,52,30,7,0.5108806068621652,NaN,NaN,0,0,0,5,5,0
8525,151130375,1,3500000,40,27,10,0.4037989711352038,20,0,0,0,0,10,17,1
8526,147650721,1,3500000,49,20,12,0.39544680671318366,NaN,NaN,1,0,0,3,9,0
8527,149384488,1,3500000,30,17,6,0.6261787071027365,50,0,0,0,0,1,5,0
8528,51807459,1,3500000,31,16,6,0.4108469015816599,NaN,NaN,0,0,0,1,5,0
8529,150589278,1,3500000,42,23,10,0.6207829895318104,20,0,1,0,0,11,14,0
8530,150520164,1,3500000,42,18,11,0.4037989711352038,20,0,0,0,0,3,17,1
8531,40592741,1,3500000,48,22,14,0.39544680671318366,NaN,NaN,1,0,0,9,10,0
8532,149001147,2,3500000,43,32,8,0.42536751095805475,NaN,NaN,1,0,0,1,4,0
8533,149229862,1,3500000,31,12,9,0.46275664110875064,NaN,NaN,0,0,0,1,5,0
8534,148685339,1,3527000,49,20,12,0.5156556527645679,10,0,0,0,0,4,9,1
8535,148460108,1,3550000,41,18,1,0.4536554811669845,20,0,0,0,0,5,5,1
8536,47728407,1,3550000,31,18,6,0.5475981091478064,30,0,0,0,0,2,5,0
8537,148421578,1,3600000,49,21,14,0.517174381567621,20,0,0,0,0,4,9,0
8538,151091192,1,3600000,30,16,6,0.4149455777005572,30,0,1,0,0,5,5,0
8539,42622860,1,3600000,41,21,10,0.4533887080021457,NaN,NaN,0,0,0,4,5,1
8540,139199172,1,3600000,35,17,9,0.4768834222055208,30,0,0,0,0,1,5,0
8541,150825263,1,3600000,35,20,8,0.4674546958318539,35,0,1,0,0,3,5,0
8542,149921798,1,3600000,31,17,8,0.5124790562462519,NaN,NaN,0,0,0,2,3,0
8543,149266261,3,3600000,75,48,14,0.7499923435304177,NaN,NaN,1,0,0,3,3,1
8544,151073061,2,2572000,51,30,10,0.7501896902902948,NaN,NaN,0,0,0,2,NaN,1
8545,151011939,2,3351000,56,30,11,0.43714048785402027,30,0,0,0,0,1,4,1
8546,151073069,1,1949999,34,17,8,0.7501896902902948,NaN,NaN,0,0,0,1,NaN,1
8547,148219450,1,3600000,45,43,1,0.8225317938135005,30,0,1,0,0,6,16,0
8548,151012017,2,3629000,59,26,13,0.43714048785402027,30,0,0,0,0,4,4,1
8549,151095505,1,3650000,35,20,10,0.41764130239435077,25,0,0,0,0,2,12,0
8550,142931246,1,3650000,34,17,10,0.41594760335221004,20,0,0,0,0,2,15,0
8551,149704903,2,3650000,40,24,6,0.8193318486963922,40,0,0,0,0,2,5,0
8552,149556501,1,3650000,49,NaN,10,0.47215644394167505,NaN,NaN,1,0,0,2,4,0
8553,150496017,3,3650000,61,45,6,0.5085908279236362,NaN,NaN,1,0,0,1,5,0
8554,139898803,2,3700000,56,32,12,0.511143891064198,20,0,0,0,0,4,4,0
8555,150234673,1,3700000,32,20,7,0.4212180568145826,20,0,0,0,0,4,9,0
8556,151073131,2,3700000,60,32,8,0.7501896902902948,NaN,NaN,0,0,0,3,NaN,1
8557,142107992,1,3700000,42,19,9,0.40365682697936295,NaN,NaN,0,0,0,3,21,1
8558,150103172,2,3700000,65,37,13,0.40365682697936295,28,0,1,0,0,16,17,0
8559,149136335,3,3700000,43,32,6,0.550602966597033,40,0,1,0,0,5,5,0
8560,49968948,1,3700000,44,16,12,0.4707791535104877,30,0,1,0,0,3,4,0
8561,150219801,1,3700000,35,20,10,0.41764130239435077,NaN,NaN,0,0,0,2,12,0
8562,150996720,1,3700000,38,23,9,0.4674546958318539,NaN,NaN,0,0,0,5,5,0
8563,148977098,2,3700000,54,29,9,0.7725961118747959,NaN,NaN,0,0,0,4,5,0
8564,148688711,1,3700000,43,21,16,0.4533887080021457,NaN,NaN,0,0,0,3,5,1
8565,150954124,1,3700000,31,20,6,0.4220395222929363,NaN,NaN,0,0,0,4,4,0
8566,151012001,2,3732000,62,30,10,0.43714048785402027,30,0,0,0,0,1,4,1
8567,150653899,2,3750000,67,41,12,0.4037989711352038,NaN,NaN,0,0,0,16,19,1
8568,151092249,1,3800000,46,22,12,0.4060125861419191,20,0,1,0,0,5,6,0
8569,150366526,1,3800000,43,21,11,0.8225317938135005,NaN,NaN,1,0,0,5,17,0
8570,144029389,2,3800000,43,24,6,0.8179377393590825,25,0,0,0,0,4,9,0
8571,150038525,2,3800000,45,27,6,0.452303116112916,NaN,NaN,0,0,0,3,5,0
8572,148848792,2,2600000,51,36,15,0.48392886390920514,50,0,1,0,0,3,3,0
8573,151073061,2,2572000,51,30,10,0.7501896902902948,NaN,NaN,0,0,0,2,NaN,1
8574,151073069,1,1949999,34,17,8,0.7501896902902948,NaN,NaN,0,0,0,1,NaN,1
8575,140762140,1,3800000,32,20,9,0.4203703058866644,NaN,NaN,1,0,0,1,12,0
8576,150641439,2,3800000,40,23,6,0.6179314044054143,NaN,NaN,1,0,0,1,4,0
8577,149616056,2,3800000,42,28,6,0.46779530239865513,NaN,NaN,0,0,0,5,5,0
8578,149469994,1,3823722,46,17,12,0.4533887080021457,35,0,0,0,0,4,5,1
8579,149506524,1,3850000,41,28,10,0.40739887651054324,30,0,1,0,0,4,4,1
8580,145633331,1,3849999,39,21,6,0.4159228048487489,NaN,NaN,0,0,0,7,9,0
8581,150632551,1,3850000,40,16,10,0.41375025933097725,NaN,NaN,1,0,0,9,17,0
8582,150957593,1,3899000,44,21,11,0.8242227322755984,NaN,NaN,0,0,0,14,16,0
8583,151091661,2,3900000,46,31,6,0.40685335216764335,25,0,0,0,0,1,5,0
8584,149788563,1,3900000,33,18,6,0.4220395222929363,25,0,0,0,0,4,4,0
8585,149030683,1,3900000,46,20,15,0.4943869736140405,10,0,1,0,0,4,5,0
8586,144914983,1,3900000,42,23,10,0.6238029651932194,NaN,NaN,0,0,0,14,14,0
8587,150000758,1,3900000,41,23,10,0.4074322943197459,25,0,0,0,0,2,5,1
8588,147563913,2,3900000,50,23,16,0.5120338219050066,20,0,0,0,0,4,4,0
8589,143818755,1,3900000,36,18,9,0.4317735553957094,30,0,0,0,0,6,16,0
8590,147850358,3,3900000,45,32,6,0.5538047450539326,45,0,1,0,0,4,5,0
8591,151011981,2,3936000,65,32,10,0.43714048785402027,30,0,0,0,0,4,4,1
8592,149469562,3,3950000,101,89,1,0.4943869736140405,NaN,NaN,0,0,0,3,5,0
8593,145393341,2,3950000,44,30,6,0.4314397634486768,40,0,0,0,0,1,2,0
8594,41054963,2,3950000,50,32,8,0.5120338219050066,15,0,0,0,0,2,4,0
8595,148051433,2,3950000,44,27,6,0.7384524180559277,20,0,0,0,0,5,5,0
8596,148811116,2,4000000,41,27,5,0.46315684111372807,30,0,0,0,0,1,5,0
8597,151141725,2,4000000,60,23,12,0.3958292286343342,15,0,0,0,0,7,9,1
8598,149751160,2,4000000,53,33,8,0.4499207106371635,50,0,0,0,0,5,5,0
8599,149751162,2,4000000,61,25,11,0.39433056748399575,45,0,0,0,0,7,9,0
8600,151012000,1,2234000,35,16,9,0.43714048785402027,30,0,0,0,0,1,4,1
8601,149469948,1,2580996,38,17,10,0.4533887080021457,35,0,0,0,0,1,5,1
8602,151073061,2,2572000,51,30,10,0.7501896902902948,NaN,NaN,0,0,0,2,NaN,1
8603,150969416,2,4000000,43,28,6,0.4810184044899408,30,0,1,0,0,3,4,0
8604,150872035,1,4000000,35,18,6,0.511143891064198,20,0,0,0,0,1,3,0
8605,150552032,2,4000000,42,25,7,0.8199545870717816,NaN,NaN,0,0,0,2,9,0
8606,149672311,1,4000000,35,19,7,0.4175234598609387,NaN,NaN,0,0,0,10,12,0
8607,151038079,1,4000000,43,19,11,0.40685335216764335,NaN,NaN,0,0,0,4,19,0
8608,149518875,2,4000000,47,29,5,0.567722570183403,NaN,NaN,0,0,0,1,3,0
